,snapped_at,price,market_cap,total_volume,price_pct_change,price_vs_ma7,price_vs_ma14,momentum_7,rsi,macd,signal_line,histogram,signal
881,2018-01-05 00:00:00+00:00,1004.8949722625624,97269228886.25314,2894788528.936876,0.027062992898238214,131.9031346506249,199.3211340586896,249.5513309444084,83.16065707214094,93.10972813170338,76.4296002515381,16.680127880165273,1.0
882,2018-01-06 00:00:00+00:00,1052.02336010703,101852997666.87328,1824841952.503006,0.04689881942423901,134.0152126968934,222.4277867716413,315.1141685873939,83.18344732927494,102.20307529623335,81.58429526047716,20.61878003575619,1.0
883,2018-01-07 00:00:00+00:00,1137.6549188901813,110167827718.61086,2286423001.2638764,0.08139701268082056,167.7955338467484,275.81315912833736,362.9586634330743,90.10322008941381,114.9937927178546,88.26619475195265,26.72759796590195,1.0
884,2018-01-08 00:00:00+00:00,1184.92393027798,114769005376.76157,4813539670.332469,0.04154951611681246,156.6583166742596,290.8663573470135,408.8435999220119,90.09573762970183,127.47528684586803,96.10801317073575,31.36727367513228,1.0
886,2018-01-10 00:00:00+00:00,1345.5876017375906,130387621608.28636,5901388488.269492,-0.011643605596688644,193.4532366322219,368.10502810111393,382.53185104723946,91.15263399799645,164.4654877147509,118.38343444389768,46.08205327085322,0.0
887,2018-01-11 00:00:00+00:00,1181.6514100305303,114526940296.8931,3701485302.9898286,-0.12183241841361014,0.4834298041605507,172.39659617883433,203.23530584700836,76.43731224879505,160.93908242188957,126.89456403949607,34.04451838239349,1.0
888,2018-01-12 00:00:00+00:00,1315.6187580839762,127538307119.98058,2569674473.5809693,0.11337298539675467,90.0616655974045,266.34429303472166,310.7237858214138,79.28102290704479,167.02901963064187,134.92145515772523,32.107564472916636,1.0
890,2018-01-14 00:00:00+00:00,1410.000214508519,136747164703.8492,2771837301.4899707,-0.026364035793090546,88.94283321544594,264.54183134026584,272.3452956183378,79.6527309142474,185.9011320821653,152.40540830638963,33.49572377577567,0.0
891,2018-01-15 00:00:00+00:00,1329.6713965043375,128980953671.9811,2438212396.6501827,-0.05697078424359081,-12.06419424964406,144.67079432548667,144.74746622635757,74.06530621091314,181.62853718269116,158.25003408164994,23.37850310104122,0.0
892,2018-01-16 00:00:00+00:00,1068.6004106894156,103677753320.31012,5197858118.489889,-0.19634248469303683,-231.30100040895172,-130.09377376622115,-292.839257589299,57.31469091657508,155.38504616017258,157.6770364973545,-2.2919903371819146,0.0
895,2018-01-19 00:00:00+00:00,1046.8985973958734,101640355096.62448,2067139497.742684,0.01044935230313726,-147.6425784884609,-163.15053678957952,-268.72016068810285,51.6758415948646,91.9534945072212,133.0557031442077,-41.10220863698652,1.0
896,2018-01-20 00:00:00+00:00,1172.917206223946,113899479853.58607,1927757662.931302,0.12037327124283093,17.699298898219922,-45.76720268414374,-275.26287991025606,54.53771624751454,87.91789074866642,124.02814066509946,-36.110249916433034,0.0
897,2018-01-21 00:00:00+00:00,1053.6332024800397,102337202453.45828,1834167990.439276,-0.10169857097409774,-50.67513169876088,-159.04965525589728,-356.3670120284794,46.92397732683474,74.23864658505818,114.0702418490912,-39.83159526403303,0.0
899,2018-01-23 00:00:00+00:00,991.665320638703,96359326865.87158,2162095341.3385787,-0.008718436947407704,-54.61167728635246,-181.4238838730082,-76.93509005071269,34.64310212108222,44.678634520840205,91.28911622588343,-46.61048170504323,1.0
902,2018-01-26 00:00:00+00:00,1048.7989058434846,101975238868.2182,2126139932.407397,-0.009927722404179051,-6.000593665045017,-75.87143185294735,1.9003084476112235,36.222919320884245,28.44578568973816,62.7445614993163,-34.29877580957814,1.0
903,2018-01-27 00:00:00+00:00,1095.7825142892807,106559849459.01984,1592501816.2673757,0.04479753762520389,52.002256485703356,-3.7165682753711735,-77.1346919346654,30.04021880594155,27.838146769533296,55.7632785533597,-27.9251317838264,1.0
904,2018-01-28 00:00:00+00:00,1237.3241758467964,120356395893.4201,3105991887.223209,0.1291694836445889,167.3023504193966,150.1590960436963,183.69097336675668,41.244771057345396,38.335905269465,52.27780389658076,-13.941898627115755,0.0
906,2018-01-30 00:05:11+00:00,1161.9086430994253,113043826616.74722,2006770995.7220533,-0.006605153512062367,43.388182443277856,79.50991380882374,170.2433224607223,56.47841888351562,41.51463991806236,48.27656292689055,-6.761923008828191,0.0
907,2018-01-31 00:00:00+00:00,1058.0960529662957,102965815556.0668,2570454739.668724,-0.08934660289315555,-60.598239175291155,-26.854879166900673,1.2168203980759245,52.297141279691445,33.37963741534713,45.29717782458187,-11.91754040923474,1.0
908,2018-02-01 00:00:00+00:00,1106.1381723552724,107663538775.87932,2148302756.922482,0.04540430828968134,-19.245073547570428,16.18253596727277,46.82267632879166,54.31408645559377,30.458085007891896,42.32935926124388,-11.871274253351984,0.0
909,2018-02-02 00:00:00+00:00,1021.2693786534148,99423764457.44884,3414246407.713859,-0.07672530957063761,-100.18107765084665,-66.85559925298071,-27.529527190069757,48.55382160877188,21.051858581300166,38.07385912525514,-17.022000543954974,0.0
911,2018-02-04 00:00:00+00:00,941.8032295185238,91725607014.4353,1878004123.520736,0.0296995773130051,-111.55228134068045,-119.8854386247782,-295.52094632827254,42.78138025961637,-5.579213292146051,24.04122895867452,-29.62044225082057,0.0
912,2018-02-05 00:00:00+00:00,834.8891703333355,81329819333.7154,1882681773.9790668,-0.11352059096234546,-170.64561387072467,-214.97821477814512,-334.74508658600905,40.009321373378874,-22.283008914576726,14.77638138402427,-37.059390298600995,0.0
913,2018-02-06 00:00:00+00:00,684.3133397266745,66675677460.41152,2941430688.74908,-0.18035427450393515,-252.9935439955642,-343.6003324625185,-477.5953033727508,34.15900688664193,-47.12783802425383,2.3955375023686467,-49.52337552662248,1.0
914,2018-02-07 00:00:00+00:00,785.7389155049871,76574516020.88303,5021975963.611412,0.1482151083286256,-112.65980572277897,-222.80759117968933,-272.35713746130864,36.5282274391273,-57.96516147516968,-9.676602293139023,-48.28855918203065,0.0
915,2018-02-08 00:05:23+00:00,751.8878893661607,73290929917.86972,2635662719.4442654,-0.04308177369205468,-95.90364857744646,-234.6995025570643,-354.2502829891117,35.187671188142886,-68.495737073427,-21.440429249196622,-47.05530782423037,1.0
916,2018-02-09 00:00:00+00:00,807.8227505154956,78759712266.80615,2256661883.3019075,0.0743925549811526,-9.47641197983728,-161.55205888430157,-213.44662813791922,38.87624977623792,-71.50356963481056,-31.453057326319414,-40.05051230849115,1.0
918,2018-02-11 00:00:00+00:00,854.3498784217315,83330877020.24867,1811750053.1438997,-0.019484082098085165,55.7314745914955,-71.63707892298862,-87.45335109679229,30.362637824498478,-65.79793328998846,-44.166250770059065,-21.6316825199294,0.0
919,2018-02-12 00:00:00+00:00,817.2905243571003,79732678121.41658,1606757570.924482,-0.04337725678979698,21.18621280918353,-83.52902351888815,-17.598645976235275,31.34732670440887,-66.29525793882726,-48.59205220381271,-17.70320573501455,1.0
920,2018-02-13 00:00:00+00:00,862.7487725902944,84185155652.77072,1342080234.6450908,0.05562067206022325,41.15368491900358,-16.702213106470253,178.4354328636199,34.771216135952486,-62.303099238388086,-51.33426161072779,-10.968837627660292,0.0
921,2018-02-14 00:00:00+00:00,833.7791837295838,81375375877.96892,1215799275.6549883,-0.03357824407415044,5.321200597636221,-29.64916845027301,48.04026822459673,37.63924830577175,-60.776297097435645,-53.22266870806937,-7.553628389366274,1.0
924,2018-02-17 00:00:00+00:00,934.6767104527536,91279135809.19406,1274489447.9994729,0.006876261549877416,56.6459770277728,90.10547388966006,63.34982750948677,51.303307167846484,-36.74279477404309,-48.376418381016194,11.633623606973103,1.0
925,2018-02-18 00:00:00+00:00,964.2765079107336,94190008583.4062,1331103327.3327596,0.031668487218047714,70.54197027303837,118.10003717676796,109.92662948900204,51.45709543083451,-28.12828207556629,-44.32679111992622,16.19850904435993,0.0
928,2018-02-21 00:00:00+00:00,902.9690554385094,88256609941.35635,1376504167.75521,-0.027277230705148314,-23.984462805375188,25.263304750593306,69.18987170892558,61.72406017183322,-19.978795101513697,-33.27748631117982,13.298691209666124,0.0
930,2018-02-23 00:00:00+00:00,812.4468626177468,79442544254.30933,1255677307.494043,0.004099717356327526,-82.8218638979472,-69.67787967334152,-115.84665878677265,50.455733713609966,-30.681434059919297,-31.64126935388153,0.9598352939622323,1.0
931,2018-02-24 00:00:00+00:00,864.6697536212578,84567348658.27484,1553348119.733452,0.0642785311955616,-20.597979061365322,-16.979479432544167,-70.00695683149581,49.32897909542689,-29.60158756576243,-31.23333299625771,1.6317454304952825,0.0
941,2018-03-06 00:00:00+00:00,840.1509954642488,82340571913.28821,996644678.1014968,-0.0042732476959056465,-9.836583139221034,-8.001153149222091,-23.499279773633816,35.25735963291204,-22.261554702679064,-25.104524723664294,2.8429700209852307,0.0
942,2018-03-07 00:00:00+00:00,808.4491332246333,79250313700.00667,1163651036.9598706,-0.03773352934266028,-32.85071529307413,-32.95159237356074,-60.814110600336335,34.52050851155116,-24.177669757372087,-24.919153730405856,0.7414839730337697,0.0
943,2018-03-08 00:00:00+00:00,752.5931712474129,73790376421.96692,1517892302.80913,-0.06909026144221309,-75.31067147762792,-84.76923374643047,-93.77204054866627,39.425454912446746,-29.859116755586683,-25.90714633544203,-3.9519704201446544,0.0
945,2018-03-10 00:00:00+00:00,710.8916532666208,69730146644.19576,1559125766.2324708,0.01673616109920273,-74.72072980723522,-107.39681854966773,-139.5513363143948,22.23103592222631,-43.41961041274874,-31.381329048229787,-12.038281364518951,0.0
946,2018-03-11 00:00:00+00:00,684.934340074043,67198010840.67886,1019304765.7600274,-0.03651374027715926,-77.91791250787742,-123.08348467691508,-159.32091344354944,23.063060063382892,-49.06123986565706,-34.917311211715244,-14.143928653941813,1.0
949,2018-03-14 00:00:00+00:00,684.6415843660401,67211282137.89535,914239003.182572,-0.015349346539713316,-21.181298557487708,-88.91978135457748,-123.80754885859324,17.401408001023427,-54.676738996426025,-43.742561886973434,-10.934177109452591,0.0
952,2018-03-17 00:00:00+00:00,607.879487479319,59712695037.70924,939394446.556439,-0.007452200806197684,-50.23503159397899,-113.98396359425806,-103.0121657873018,13.313519999104813,-69.11831333428358,-54.675103127903384,-14.4432102063802,0.0
953,2018-03-18 00:00:00+00:00,560.1094330840288,55031620530.23653,922526847.9439002,-0.07858474480423305,-80.17295641926717,-141.45788795857948,-124.82490699001426,11.826017203402543,-74.54944706897572,-58.64997191611785,-15.899475152857875,0.0
954,2018-03-19 00:00:00+00:00,538.6905900543026,52938616457.57076,2515158736.529607,-0.038240461175223395,-76.66255088507205,-141.08630339862225,-174.50473994744902,11.196642708624324,-79.66366813335401,-62.85271115956509,-16.81095697378892,1.0
957,2018-03-22 00:00:00+00:00,561.1465342247278,55179662649.94952,1242490235.347,0.012516393459694797,-8.790174172848538,-66.4332598360055,-47.246614625222264,20.647845037135482,-80.93924317721417,-71.91477649074861,-9.024466686465558,0.0
959,2018-03-24 00:00:00+00:00,538.109029163154,52936241666.49759,1024506177.6381532,0.0007495857322237232,-11.183675577586428,-65.5945827438652,-69.77045831616499,19.67223678971527,-80.19070075088234,-75.03247515585575,-5.158225595026593,0.0
961,2018-03-26 00:00:00+00:00,519.3780445915389,51114766847.01147,654302263.778145,-0.00020704182810327154,-21.352320333917305,-58.6637083408765,-19.312545462763637,11.138848072533477,-79.09800395582886,-76.65397474249859,-2.4440292133302677,0.0
962,2018-03-27 00:00:00+00:00,487.5396120553992,47991343456.18946,1130010306.3489618,-0.061301075137242034,-43.54247627262873,-75.66109866510101,-67.53793618199848,10.548451978842735,-79.96318237642595,-77.31581626928407,-2.6473661071418775,0.0
964,2018-03-29 00:00:00+00:00,443.9491009578748,43718505250.02615,899161524.3411528,-0.011364271097361711,-55.36798640468646,-90.67779692219398,-117.19743326685301,12.626059864212706,-84.48604899655936,-79.62732966717827,-4.858719329381088,0.0
967,2018-04-01 00:00:00+00:00,395.7963809578212,39000868214.27854,970454263.2346876,0.001189189059411122,-43.68486904420621,-95.6888940389752,-123.68921888198184,14.694999376197913,-92.23153748949062,-85.33770628147757,-6.893831208013054,0.0
969,2018-04-03 00:00:00+00:00,384.8259822881638,37935548084.04267,725811930.9112238,0.015041190206987132,-19.94553043561126,-83.10081823773766,-102.71362976723537,10.821107794658317,-92.03107671777832,-87.8972669434082,-4.133809774370121,1.0
970,2018-04-04 00:00:00+00:00,415.7162339703384,40989129292.88682,938277656.037438,0.08027070183385776,15.707009606811596,-42.31816712605229,-33.33601852173729,21.998544832822873,-87.78385938386322,-87.87458543149921,0.09072604763599657,0.0
972,2018-04-06 00:00:00+00:00,384.4644854461884,37923466118.640205,767721856.0504649,0.010998486121921669,-6.326202976003742,-49.705196962672574,-0.8626102226756984,20.132634319601976,-83.78938005979961,-86.80281826509476,3.013438205295145,0.0
973,2018-04-07 00:00:00+00:00,369.9138976693199,36495759521.398056,590720199.8519591,-0.037846376785574565,-17.246452806972457,-52.241846775695876,-25.41236562129825,18.931482764307688,-82.04190977783867,-85.85063656764355,3.8087267898048793,1.0
974,2018-04-08 00:00:00+00:00,383.4463608827352,37838661360.00252,549082514.9320759,0.03658273803357459,-1.9497010114020554,-28.99229506534715,-12.350020075086036,24.38955059648599,-78.65834585582655,-84.41217842528016,5.753832569453607,1.0
976,2018-04-10 00:00:00+00:00,398.77335502107474,39367328706.210175,1095742137.015535,0.00451305252508738,8.83363386566981,1.4177380814847425,13.947372732910935,32.17360583860179,-69.41948282929803,-79.75269355413688,10.33321072483885,1.0
977,2018-04-11 00:00:00+00:00,412.6893456266917,40749602575.92843,687260482.4501439,0.03489699206428054,23.18203709180773,17.931079177486367,-3.0268883436467036,41.897851510698594,-63.90504851017869,-76.58316454534526,12.678116035166568,1.0
978,2018-04-12 00:00:00+00:00,427.3849460078481,42209337332.354,816313720.2347212,0.035609352499372804,31.148639413444016,33.80983348364458,47.10298641664076,46.460579788179366,-57.68406149459196,-72.8033439351946,15.119282440602646,1.0
981,2018-04-15 00:00:00+00:00,495.11291363236046,48928578121.79471,960941082.4787031,0.01251703524055281,51.035772717163354,80.37631222769329,111.66655274962528,71.34627567482518,-30.77275935684719,-55.64662450013276,24.87386514328557,1.0
982,2018-04-16 00:00:00+00:00,525.5274445398754,51944970387.794846,1113471501.5870776,0.061429484204685636,63.086633762834765,100.33341948314632,128.54568903290505,79.71176663894707,-21.91075385572867,-48.899450371251945,26.988696515523273,0.0
984,2018-04-18 00:00:00+00:00,498.467007649509,49290625426.76034,834810907.6434356,-0.017044231251293174,8.295536858529374,58.62761798657721,85.77766202281731,67.46966187961162,-12.207719563662295,-36.32712252324016,24.11940295957787,1.0
985,2018-04-19 00:00:00+00:00,517.3740431959737,51170694522.39032,827471474.463687,0.03793036501175817,14.346987092404731,67.7423618469872,89.98909718812564,81.11286638215287,-7.442626053743538,-30.550223229340837,23.1075971755973,1.0
986,2018-04-20 00:00:00+00:00,566.3920838512778,56030501148.69197,1223410365.702454,0.09474391168235852,52.25265710386179,103.76557404478484,77.78659450692874,84.30658874263074,0.2857966180261542,-24.38301925986744,24.668815877893593,1.0
989,2018-04-23 00:00:00+00:00,617.2024078855728,61094825885.43238,1226887273.8293471,0.028225669269218878,60.4770571828351,107.6193271456836,91.67496334569739,90.13622280622222,21.792543112231442,-4.641879147011652,26.434422259243092,1.0
990,2018-04-24 00:00:00+00:00,636.3671638965957,63004894796.41469,1175262573.641298,0.03105100655176951,61.176548793748566,109.81309680845493,129.25685080076568,90.72366305186857,28.254381911020005,1.9373730645946814,26.317008846425324,1.0
991,2018-04-25 00:00:00+00:00,705.0276448443027,69817174451.75433,2013232706.0861013,0.10789444340164556,100.32836728505652,157.59227066918982,206.56063719479369,92.18942980895017,38.47227823169976,9.2443540980157,29.227924133684063,0.0
992,2018-04-26 00:00:00+00:00,613.7267252906634,60788471582.80268,2772144667.1931686,-0.12949977241502653,-4.737221139252824,52.98122402392073,96.35268209468961,72.0228573575933,38.75605779796251,15.146694838005066,23.609362959957444,1.0
994,2018-04-28 00:00:00+00:00,641.9936056225328,63614677083.81106,1327872538.0128767,-0.022926731882622953,3.18860307994089,58.28712374891495,51.72168315485271,68.22085370807967,42.84940901443804,24.98270044613326,17.866708568304777,1.0
999,2018-05-03 00:00:00+00:00,676.5525639388837,67108704081.6629,1153897333.4141612,0.01702696743503873,11.369718618691081,34.72916806382932,62.82583864822038,69.57028320028363,46.761828261452024,39.69115971790674,7.070668543545281,1.0
1001,2018-05-05 00:00:00+00:00,777.9076470179848,77194381804.21214,1967182623.5957444,-0.004502197834587052,75.5416547856455,107.32214963051922,135.91404139545205,71.21722938226078,59.75491730050237,46.08181094802755,13.673106352474818,1.0
1003,2018-05-07 00:00:00+00:00,785.89274351052,78019321356.67586,1742487117.419987,-0.0262364549871551,49.20637406987589,88.48596126481505,105.77224812186068,68.11609060992447,67.52236545634275,53.47293265906197,14.049432797280787,0.0
1006,2018-05-10 00:00:00+00:00,743.6398157399032,73870430059.20319,1517875906.0296729,-0.0009203105361833552,-26.227510405814996,26.114730006947752,67.08725180101942,69.76115278102438,59.69473349442933,57.70909781575044,1.9856356786788893,0.0
1007,2018-05-11 00:00:00+00:00,717.4128743633592,71279821648.68193,1329169267.9922028,-0.035268339351153255,-43.30975090930622,-4.423288575182255,-64.01290611136949,59.68457583895386,54.62159643785367,57.091597540171094,-2.4700011023174255,0.0
1009,2018-05-13 00:00:00+00:00,683.1702676131072,67905759626.54816,1574237121.080983,0.011666831531273347,-45.193363935786806,-41.79957230152888,-123.89706155062038,51.67333284992517,40.52675338716972,52.11027047579966,-11.58351708862994,1.0
1011,2018-05-15 00:00:00+00:00,727.8026816427881,72371889345.97685,1747256249.292055,0.0012805160080204825,10.872091913316808,-5.154398339158888,-21.010459751019198,59.69291193765984,36.97717131592651,46.94479392000065,-9.967622604074137,0.0
1013,2018-05-17 00:00:00+00:00,702.4531187046043,69879914021.89139,1283393781.5952938,-0.0009991567619213049,-2.7123508396902025,-35.06327914040196,-41.186697035298835,53.730057179568966,29.81799900644978,41.32132553587827,-11.503326529428492,0.0
1014,2018-05-18 00:00:00+00:00,665.6275313370153,66230317444.47082,1148132528.5857544,-0.052424263466150145,-32.140032060658655,-63.61756299815431,-51.78534302634387,29.257994502141543,23.885644277482584,37.834189284199134,-13.94854500671655,1.0
1018,2018-05-22 00:00:00+00:00,688.9132212295281,68604235449.74915,914750523.9094018,-0.021172399675395193,-1.9473847824039012,-14.982376641173573,-38.88946041326005,37.62547035260486,14.633033700866122,25.494960441568068,-10.861926740701946,0.0
1019,2018-05-23 00:00:00+00:00,641.1003511423173,63856048464.81863,1134342772.6066892,-0.06940332775422342,-40.895207681600596,-55.42206997288156,-62.05533031609957,31.91288586368219,8.964323637930761,22.18883308084061,-13.224509442909849,0.0
1024,2018-05-28 00:00:00+00:00,565.9260648024518,56426783298.552086,936703218.9329598,-0.025078053024699343,-39.47285565021309,-84.98151703079384,-137.88860184677878,20.536753421969124,-21.325969960515977,-1.9114994762550508,-19.414470484260924,0.0
1025,2018-05-29 00:00:00+00:00,511.61588041076885,51022311776.74484,1349222685.5995286,-0.09596692530965345,-68.45484849635903,-123.84978704876113,-177.2973408187592,16.894232143162114,-28.99116018469067,-7.327431617942177,-21.663728566748492,1.0
1030,2018-06-03 00:00:00+00:00,583.1316392150303,58214660996.41215,917573393.7371988,0.01620345956228042,22.656773380467143,-9.65443977478219,2.648179428080425,34.326948214481206,-28.86588730040694,-22.935944865090026,-5.929942435316914,1.0
1031,2018-06-04 00:00:00+00:00,609.2946747342367,60839012156.67801,960786811.8699536,0.04486643111052091,42.62429319513285,23.260023738352174,43.36860993178482,35.929322594303315,-25.021227959314047,-23.353001483934833,-1.668226475379214,0.0
1037,2018-06-10 00:00:00+00:00,581.1212496803587,58097979895.17439,704024660.4544114,-0.015879635800333913,-13.380259434421419,3.633062205686997,-2.010389534671617,50.13529270271507,-16.03283079176458,-19.358861066227522,3.3260302744629406,0.0
1039,2018-06-12 00:00:00+00:00,529.1308297528115,52922017100.80877,1163129332.5094235,0.011726221952307103,-44.836139025194825,-46.542137951169366,-57.445146293918015,53.789542188565086,-22.88075398717649,-20.21003828304466,-2.6707157041318297,0.0
1040,2018-06-13 00:00:00+00:00,495.0763558611063,49526210494.67609,1183551767.999231,-0.06435926991366958,-63.80462389153024,-75.83487572931381,-105.60192317758697,34.49851464090854,-27.377086341739755,-21.64344789478368,-5.733638446956075,0.0
1041,2018-06-14 00:00:00+00:00,474.8591130364949,47513487722.27301,1330197064.145758,-0.04083661557507989,-66.39944022648814,-90.30283012945989,-123.35698542757524,32.41433471704549,-32.2006357754351,-23.75488547091397,-8.445750304521134,1.0
1042,2018-06-15 00:00:00+00:00,516.6441703707438,51705041671.85295,1634517037.5387144,0.08799464133067536,-13.402672849059854,-44.583276857446435,-78.48197030225549,39.167919334944415,-32.2795302079295,-25.459814418317077,-6.81971578961242,0.0
1045,2018-06-18 00:00:00+00:00,491.4002759792343,49208886719.57955,675191594.9936471,-0.0033820539278786033,-6.544215389568592,-48.65867882945014,-31.597762691502737,27.08160498631331,-35.46015475031777,-30.166336958012483,-5.293817792305287,1.0
1046,2018-06-19 00:00:00+00:00,512.4288524669856,51325180407.15406,861532499.7213074,0.04279317191234133,16.870357853300675,-22.333879228859928,-16.70197728582582,35.49063007377018,-33.604018048831335,-30.853873176176254,-2.7501448726550812,1.0
1049,2018-06-22 00:00:00+00:00,520.6671645141439,52182383816.74685,901042405.265368,-0.017169717882916213,11.41517201826241,1.0177466563013695,4.022994143400069,36.044453932268326,-25.57471341179621,-29.158721953562623,3.584008541766412,0.0
1051,2018-06-24 00:00:00+00:00,472.9772647615346,47422371814.92663,1088716168.438927,0.019477561687300193,-30.33435613899104,-29.90777442252272,-20.090593303780167,33.024514420477104,-29.56265289670023,-29.117535797735098,-0.44511709896513096,0.0
1053,2018-06-26 00:00:00+00:00,458.9258012406738,46032293630.19799,3935188498.9796495,0.007038053311926973,-31.645120149154877,-34.138906761083035,-53.50305122631181,37.22337310190987,-32.43185378883368,-30.164196010067275,-2.2676577787664023,0.0
1055,2018-06-28 00:00:00+00:00,437.8765374730084,43938995892.49492,1459598903.6298532,0.016894386706947984,-25.081721338807085,-47.94123145631153,-91.8865090955112,42.77873425189205,-36.10212881641348,-32.13176203731196,-3.970366779101525,0.0
1057,2018-06-30 00:00:00+00:00,432.50722049091496,43417851340.14835,1274641927.2798553,0.027669623038823143,-11.702659962121402,-42.6885725647075,-31.433608161289214,37.50164017692132,-37.91381978334243,-34.208030275498906,-3.7057895078435266,1.0
1059,2018-07-02 00:00:00+00:00,447.6805505735615,44959418542.5589,1389903375.1050892,-0.003892695910015731,7.982827227209384,-21.275418310694022,-8.037880057105951,40.113131386496626,-34.50915763227022,-34.58018734609011,0.07102971381989676,1.0
1067,2018-07-10 00:00:00+00:00,469.7022293732207,47248080178.5004,1637687610.915009,-0.029147755092680527,-0.6435720695450868,13.724334321726303,-2.609429064549545,53.40204225934464,-14.47822472240216,-22.291951891711392,7.813727169309232,0.0
1069,2018-07-12 00:00:00+00:00,443.0254304264658,44582775234.01637,1290310142.3535855,0.026081294667259725,-20.444507165384266,-13.403290554011107,-20.19677787844182,51.49693020413086,-16.726098707025983,-20.22754927925422,3.5014505722282365,0.0
1072,2018-07-15 00:00:00+00:00,431.784568418258,43478040808.58002,1123965513.5737858,0.0012002513006619253,-13.806845514980694,-23.790178474244726,-49.73925509364602,43.94146336954977,-18.780388017844757,-19.398808350948727,0.6184203331039697,1.0
1073,2018-07-16 00:00:00+00:00,446.60952086822346,44980010137.45454,1144805112.5639584,0.0343341414545526,6.331608350253532,-8.888723902469394,-37.19450990688165,49.662562305251136,-17.524604324207928,-19.02396754560057,1.4993632213926418,1.0
1074,2018-07-17 00:00:00+00:00,478.2085069609776,48172237051.23714,2202047226.057058,0.07075305074402505,36.71541193047102,22.28905872434143,8.506277587756927,51.779716019811175,-13.820300781062485,-17.983234192692954,4.162933411630469,1.0
1075,2018-07-18 00:00:00+00:00,497.1775460849197,50093375646.64564,1948063360.783312,0.03966687929600132,46.339723679820736,38.58103909512795,65.41309162214617,60.89346453968388,-9.24737265297233,-16.23606188474883,6.9886892317764975,0.0
1077,2018-07-20 00:00:00+00:00,464.78994267592014,46849108851.47914,1540257887.5019171,-0.023530350461289817,3.957488014656576,5.430691959137846,36.997698312007174,49.47028221526629,-6.494839289752008,-12.849947153908749,6.355107864156741,0.0
1081,2018-07-24 00:00:00+00:00,447.9213791256186,45185546979.493904,1376984398.466328,-0.016709699259468525,-15.892127591144629,-4.731921748016362,-30.287127835359,44.68305554541126,-7.094490060668079,-9.372057488418347,2.2775674277502684,1.0
1088,2018-07-31 00:00:00+00:00,458.080921209812,46276223652.12072,1658111274.2681992,-0.017877281606917483,-8.372411657429154,-7.052498582190253,10.15954208419339,43.44848900206265,-2.3143124928496945,-4.198559678058961,1.8842471852092668,0.0
1089,2018-08-01 00:00:00+00:00,432.3501179219696,43685748084.88833,1576813468.9990995,-0.05617086871875432,-27.69476440845051,-28.152771286964708,-44.85915375774687,29.788423277379763,-4.568475104950721,-4.272542763437314,-0.2959323415134074,0.0
1095,2018-08-07 00:00:00+00:00,404.8171978912986,40953537749.75725,2315454592.965536,-0.010625880023201528,-9.293112896551747,-35.464623936247165,-53.26372331851343,33.95463261085601,-15.746426662224849,-10.874991338226033,-4.871435323998815,0.0
1096,2018-08-08 00:00:00+00:00,377.7509011478514,38223074883.08225,1851482817.3237607,-0.06686054071920888,-28.55952152941063,-55.42675135598972,-54.59921677411825,12.354355819887743,-18.559848469988253,-12.41196276457848,-6.147885705409774,0.0
1098,2018-08-10 00:00:00+00:00,363.6851798621928,36814735141.44988,2317855524.1517854,0.028387295334771023,-26.786780374444845,-54.329935251725715,-47.23995324476533,17.58410565732251,-24.486308773966925,-16.436994143571486,-8.04931463039544,0.0
1099,2018-08-11 00:00:00+00:00,332.49243311549486,33664024161.54582,2027472927.1744547,-0.08576853958832598,-45.85624710508165,-75.8465753243849,-84.8629601124278,11.074512941937641,-28.271011293843117,-18.80379757362581,-9.467213720217305,0.0
1101,2018-08-13 00:00:00+00:00,317.9561130787788,32205233601.695885,2055561310.2074304,0.0020220812343541006,-34.567090557060396,-69.16519579867406,-91.20882232583017,10.356324133247341,-34.726931871941645,-24.119790324033335,-10.60714154790831,0.0
1105,2018-08-17 00:00:00+00:00,286.3202214369417,29013771356.624912,2409323174.6488853,0.018421449534224532,-13.383938487570617,-58.7678386436333,-77.36495842525107,15.49049995206967,-45.07956615960552,-35.43967183525168,-9.63989432435384,1.0
1106,2018-08-18 00:00:00+00:00,314.79325272659554,31900584937.30893,2930409554.8592534,0.09944470965675278,17.6175471433545,-22.968940175313264,-17.69918038889932,24.686001070668482,-42.78427915080954,-36.90859329836325,-5.8756858524462885,0.0
1108,2018-08-20 00:00:00+00:00,299.4351225630472,30373462667.10025,2503896967.514467,0.02134591376762729,8.353485003578896,-22.36729803460662,-18.520990515731626,24.798153618920168,-40.80246596760912,-38.537637916200985,-2.264828051408138,0.0
1109,2018-08-21 00:00:00+00:00,271.06155217806,27502092651.06376,2209797060.591189,-0.0947569882321102,-18.034783598594117,-41.18689372579098,-13.897112479698876,22.333412776325872,-41.48811663455069,-39.12773365987093,-2.3603829746797658,1.0
1110,2018-08-22 00:00:00+00:00,280.3747171450871,28451639052.689304,2099627671.6781328,0.034358118634653545,-9.097147278232569,-24.918287044280703,2.6287005266586903,28.261782875993703,-40.80957773937678,-39.4641024757721,-1.3454752636046763,0.0
1115,2018-08-27 00:00:00+00:00,273.50341418810274,27764964383.52451,1905358200.9155493,-0.016056945713257664,-2.167703037878937,-9.872963204622238,-25.931708374944435,37.274668836054104,-35.1055956193087,-38.00720605615359,2.9016104368448907,1.0
